id,Province,District,GON_Division,Category,Institute_Name,Address,tel,x,y,institute_code,Ownership,TypeOfInstitutes,office,TypeOfServicesCurative,TypeOfServicesPreventive,CDate
4384,Northern,Kilinochchi,Gnanimadam,Clinic,Primary Health Care Center - Gnanimadam,Gnanimadam,,9.5202552,80.225322,PKN0010074.01.42,,Clinic,null,,,null
4561,Northern,Mannar,Chavakkatu,RDHS,RDHS Office,"RDHS Office, Thalvupadu Road, Mannar","023 2222753,  023 2222752,  023 2223346",8.98328,79.90268,PMN0012534,,RDHS Office,null,,,null
4562,Northern,Mannar,Chavakkatu,Other Health Institute,STD/AIDS   Campaign,"STD/AIDS   Campaign,DGH, Mannar",023 2250573,8.982,79.90466,,,STD Clinic,null,,,null
4563,Northern,Mannar,Chavakkatu,Chest Clinic,"District Chest Clinic, Mannar","District Chest Clinic, Thalvupadhu Road, Mannar",023 2251554,8.98279,79.9029,PMN0012534.01.27,,Chest Clinic,null,,,null
4564,Northern,Mannar,Chavakkatu,Other Health Institute,RMSD,"RDHS Office, Thalvupadu Road, Mannar","023 2222753,",8.98434,79.90354,,,RMSD,null,,,null
4565,Northern,Mannar,Nagathalvu,Other Health Institute,"Anti Malaria Campaign, Mannar","Sirunavatkulam, Vankali, Mannar",023-3239547,8.9104,79.95707,,,AMC,null,,,null
4566,Northern,Mannar,Adampan,MOH Office,MOH Office Manthai West,"MOH Office, Manthai West, Adampan, Mannar",023 2050868,8.94475,79.99677,,,MOH,null,,,null
4567,Northern,Mannar,Uppukulam,MOH Office,MOH Office Mannar,"MOH Office, Uppukulam, Mannar",023 2222278,8.9792,79.91389,PMN0012765,,MOH,null,,,null
4568,Northern,Mannar,Murunkan,MOH Office,MOH Office Nanattan,"MOH Office, Murunkan - Nanattan Rd,  Nanattan, Mannar",023 2050389,8.83653,80.03603,,,MOH,null,,,null
4569,Northern,Mannar,Saveriyapuram,MOH Office,MOH Office Musali,"MOH Office, Musali, Mannar",023 3238281,8.77169,79.94023,PMN0012781,,MOH,null,,,null
4570,Northern,Mannar,Madhu,MOH Office,MOH Office Madhu,"MOH Office, Madhu, Mannar",023 3238083,8.7746,80.15585,PMN0012757,,MOH,null,,,null
4571,Northern,Mannar,Chavakkatu,District General Hospital,District General Hospital - Mannar,"District General Hospital ,Mannar","023 2250748,023 2251158,023 2251550",8.9817,79.90446,,Provincial Council,,,true,false,2018-11-14 04:46:25
4572,Northern,Mannar,Murunkan,Base Hospital,"Base Hospital, Murunkan","Base Hospital, Murunkan, Mannar",023 2050394,8.83688,80.0377,,Provincial Council,BH,,false,false,2018-11-14 04:52:46
4573,Northern,Mannar,Erukkalampitty North,Divisional Hospital,"Divisional Hospital,  Erukkalampitty","Divisional Hospital,  Erukkalampitty, Mannar",023 2050265,9.03438,79.87701,PMN0012609,,,,false,false,2018-08-09 10:20:28
4574,Northern,Mannar,Pesalai West,Divisional Hospital,"Divisional Hospital, Pesalai",,,9.08589,79.82043,PMN0012633,,,,false,false,2018-08-09 10:40:03
4575,Northern,Mannar,Thalaimannar,Divisional Hospital,"Divisional Hospital, Thalaimannar","Divisional Hospital, Thalaimannar, Mannar",023 2281055,9.08903,79.72725,PMN0012575,,,null,false,false,null
4576,Northern,Mannar,Adampan,Divisional Hospital,"Divisional Hospital, Adampan","Divisional Hospital, Adampan, Mannar",023 2050881,8.94293,79.99648,PMN0012559,,,,false,false,2018-08-09 10:14:19
4577,Northern,Mannar,Vidathaltivu East,Divisional Hospital,"Divisional Hospital,  Vidathaltivu","Divisional Hospital,  Vidathaltivu, Mannar",023 3238237,9.01128,80.0649,PMN0012583,Provincial Council,,,false,false,2018-11-15 08:51:43
4578,Northern,Mannar,Vankalai,Divisional Hospital,"Divisional Hospital,  Vankalai","Divisional Hospital,  Vankalai, Mannar",023 2050565,8.898249,79.93478,PMN0012641,,,,false,false,2018-08-09 10:17:12
4579,Northern,Mannar,Nanattan,Divisional Hospital,"Divisional Hospital,  Nanattan","Divisional Hospital,  Nanattan,Mannar",023 2050699,8.834647,79.977871,PMN0012617,,,null,false,false,null
4580,Northern,Mannar,Chilawathurai,Divisional Hospital,"Divisional Hospital,  Chilawathurai","Divisional Hospital,  Chilawathurai , Mannar",023 3231007,8.74816,79.9492,PMN0012591,Provincial Council,,,false,false,2018-11-15 08:59:48
4581,Northern,Mannar,Periyapandivirichchan East,Divisional Hospital,"Divisional Hospital, Periyapandivirichchan","Divisional Hospital, Periyapandivirichchan, Mannar",023 2280019,8.82565,80.23339,PMN0012625,,,,false,false,2018-08-09 10:04:22
4582,Northern,Mannar,Periyamadhu,PMCU,PMCU- Periyamadhu,"Primary Medical Care Unit, Periyamadhu, Mannar",023 3238604,8.97296,80.15202,PMN0012682,Provincial Council,,,true,false,2018-11-15 09:06:42
4583,Northern,Mannar,Vellankulam,PMCU,PMCU - Vellankulam,,,9.18218,80.12651,PMN0012724,,,,false,false,2018-08-09 10:03:18
4584,Northern,Mannar,Tharapuram,PMCU,PMCU - Tharapuram,"Primary Medical Care Unit, Tharapuram, Mannar",,9.01254,79.87499,PMN0012690,,,,false,false,2018-08-09 10:19:44
4585,Northern,Mannar,Thiriketheswaram,PMCU,PMCU - Thiriketheswaram,"Primary Medical Care Unit, Thiriketheswaram, Mannar",023 2050828,8.95822,79.96064,PMN0012708,,,,false,false,2018-08-09 10:15:49
4586,Northern,Mannar,Uyilankulam,PMCU,PMCU - Uyilankulam,"Primary Medical Care Unit, Uyilankulam, Mannar",023 2051479,8.89129,79.99599,PMN0012716,Provincial Council,,,false,false,2018-11-15 09:17:39
4587,Northern,Mannar,Vepankulam,PMCU,PMCU - Vepankulam,"Primary Medical Care Unit, Vepankulam, Mannar",-,8.78988,80.0088,PMN0012732,,,,false,false,2018-08-09 10:08:36
4588,Northern,Mannar,Pandaraveli,PMCU,PMCU - Pandaraveli,"Primary Medical Care Unit, Pandaraveli, Mannar",-,8.77843,79.95876,PMN0012674,,,,false,false,2018-08-09 10:07:35
4589,Northern,Mannar,Marichukatty,PMCU,PMCU - Marichukatty,"Primary Medical Care Unit, Marichukatty, Mannar",023 3234060,8.59478,79.94934,PMN0012666,Provincial Council,,,true,true,2018-11-15 09:04:13
4590,Northern,Mannar,Iranaiillupaikulam,PMCU,PMCU - Iranaiillupaikulam,"Primary Medical Care Unit, Iranaiillupaikulam, Mannar",023 3238605,8.8516,80.36095,PMN0012658,,,,false,false,2018-08-09 10:03:49
4591,Northern,Mannar,Sornapuri,Clinic,GHC Sornapuri,"Sornapuri,Adampan,Mannar.",-,8.93194,80.00566,PMN0012534.01.18,,GHC,null,,,null
4592,Northern,Mannar,Vannakulam,Clinic,GHC Atkativelli (vannankulam),"Vannakulam,Andankulam,Adampan,Mannar.",-,8.91445,80.02687,PMN0012534.01.19,,GHC,null,,,null
4593,Northern,Mannar,Periyamadhu East.,Clinic,GHC Periyamadhu,"Periyamadhu East,Periyamadhu.Mannar.",-,8.97407,80.16402,PMN0012534.01.20,,GHC,null,,,null
4594,Northern,Mannar,Kayanagar,Clinic,GHC Echchalawakai,"Easchalawakkai,Pallamadhu.Mannar.",-,8.98379,80.12675,PMN0012534.01.21,,GHC,null,,,null
4595,Northern,Mannar,Illuppaikadavai,Clinic,GHC Illupaikadavai,"Palamurukan Road, illuppaikadavai,Mannar.",-,9.09172,80.0785,PMN0012534.01.22,,GHC,null,,,null
4596,Northern,Mannar,vidaththalthivu North.,Clinic,GHC Vidathaitivu,"7th Ward,vidaththalthivu North.Mannar.",-,9.02209,80.05303,PMN0012534.01.23,,GHC,null,,,null
4597,Northern,Mannar,Sannar.,Clinic,GHC Sannar,"Sannar,Pallamadhu,Mannar.",-,8.97645,80.09578,PMN0012534.01.24,,GHC,null,,,null
4598,Northern,Mannar,Athimoddai.,Clinic,GHC Athimottai,"Kaddadivayl Road,Athimoddai,Mannar.",-,9.06773,80.10797,PMN0012534.01.25,,GHC,null,,,null
4599,Northern,Mannar,Paaliyar,Clinic,GHC Moondampitty,"Moonampiddi Road,Moonampiddi,Mannar.",-,9.16602,80.10378,PMN0012534.01.26,,GHC,null,,,null
4600,Northern,Mannar,"Erukkalampiddy, East",Clinic,GHC Erukalampitty,"ward No-07 , Erukkalampiddy, Mannar",-,9.03714,79.88234,PMN0012534.01.10,,GHC,null,,,null
4601,Northern,Mannar,Thoddveli,Clinic,GHC Thotaveli,"Thoddaveli,Mannar",-,9.03396,79.86304,PMN0012534.01.11,,GHC,null,,,null
4602,Northern,Mannar,Puthukudijiruppu,Clinic,GHC Puthukudijiruppu,"Puthukudijiruppu, Mannar",-,9.05287,79.85328,PMN0012534.01.12,,GHC,null,,,null
4603,Northern,Mannar,Olaithoduvai,Clinic,GHC China Karisal,"Bastianpuram, Sinnakarisal, Mannar",-,9.06342,79.8444,PMN0012534.01.13,,GHC,null,,,null
4604,Northern,Mannar,Thalaimannar peir,Clinic,GHC Thalaimannar,"Kudiyiruppu,Thalaimannar peir, Mannar",-,9.0972,79.73318,PMN0012534.01.14,,GHC,null,,,null
4605,Northern,Mannar,Tharapuram West,Clinic,GHC Tharapuram,"Tharapuram, Mannar",-,9.01228,79.87274,PMN0012534.01.15,,GHC,null,,,null
4606,Northern,Mannar,Thalvupadu,Clinic,GHC Thalvupadu,"Thalvupadu, Mannar",-,8.99247,79.86683,PMN0012534.01.16,,GHC,null,,,null
4607,Northern,Mannar,,Clinic,GHC Pallimunai,"Pallimunai, Mannar",-,8.98109,79.92054,PMN0012534.01.17,,GHC,null,,,null
4608,Northern,Mannar,Valkaipattankandal,Clinic,GHC Madukarai,"Madukkarai,Nanattan,Mannar",-,8.7985,79.99268,PMN0012534.01.39,,GHC,null,,,null
4609,Northern,Mannar,Jeevanagar,Clinic,GHC Jeevanagar,"Parikarikandal,Murunkan, Mannar",-,8.8051,80.03533,PMN0012534.01.40,,GHC,null,,,null
4610,Northern,Mannar,Katkidanthakulam,Clinic,GHC Katkadanthakulam,"Irraddaikulam,Murunkan, Mannar",-,8.9833,79.90272,PMN0012534.01.41,,GHC,null,,,null
4611,Northern,Mannar,,Clinic,GHC Potkeny,,-,8.76992,79.98089,PMN0012534.01.28,,GHC,null,,,null
4612,Northern,Mannar,,Clinic,GHC Akathimuripu,,-,8.75678,79.97942,PMN0012534.01.29,,GHC,null,,,null
4613,Northern,Mannar,,Clinic,GHC Puthuveli,,-,8.77023,79.96219,PMN0012534.01.30,,GHC,null,,,null
4614,Northern,Mannar,,Clinic,GHC Arippu,,-,8.79753,79.93466,PMN0012534.01.31,,GHC,null,,,null
4615,Northern,Mannar,,Clinic,GHC Kondaichi,,-,8.7209,79.96896,PMN0012534.01.32,,GHC,null,,,null
4616,Northern,Mannar,,Clinic,GHC Unaisnagar,,-,8.62758,79.96146,PMN0012534.01.33,,GHC,null,,,null
4617,Northern,Mannar,,Clinic,GHC Palaikuli,,-,8.57989,79.95232,PMN0012534.01.34,,GHC,null,,,null
4618,Northern,Mannar,,Clinic,GHC Karadikuli,,-,8.59708,79.94023,PMN0012534.01.35,,GHC,null,,,null
4619,Northern,Mannar,,Clinic,GHC Pichavaniyankulam,,-,8.78435,80.00978,PMN0012534.01.36,,GHC,null,,,null
4620,Northern,Mannar,,Clinic,GHC Mulikulam,,-,8.57177,79.93919,PMN0012534.01.37,,GHC,null,,,null
4621,Northern,Mannar,,Clinic,GHC Chilawathurai,,-,8.74672,79.95529,PMN0012534.01.38,,GHC,null,,,null
4622,Northern,Mannar,"Maluvarayar, Kaddayadampan",Clinic,GHC Kaddayadampan,"Kaddayadampan, Madhu Road, Mannar",-,8.79283,80.12576,PMN0012534.01.1,,GHC,null,,,null
4623,Northern,Mannar,Madhu,Clinic,GHC Sinnapandivirichchan,"Sinnapandivirichchan, Mannar",-,8.82274,80.20686,PMN0012534.01.2,,GHC,null,,,null
4624,Northern,Mannar,Periyapandivirichchan East,Clinic,GHC Periyapandivirichchan,"Periya Pandi Virichan East, Madhu Church, Mannar",-,8.82273,80.23486,PMN0012534.01.3,,GHC,null,,,null
4625,Northern,Mannar,Palampiddy,Clinic,GHC Thachanamaruthamadhu,"Thadchanamaruthamadhu, Palampiddy, madhu Church, Mannar",-,8.90756,80.21427,PMN0012534.01.4,,GHC,null,,,null
4626,Northern,Mannar,Parasankulam,Clinic,GHC Sinnavalayankattu,"Sinnavalayankaddu, Parasankulam, Mannar",-,8.9372,80.33115,PMN0012534.01.5,,GHC,null,,,null
4627,Northern,Mannar,Kakeyankulam West,Clinic,GHC Kakayankulam,"Kakeyankulam West, Kakeyankulam Mannar",-,8.86152,80.37353,PMN0012534.01.6,,GHC,null,,,null
4628,Northern,Mannar,Kakeyankulam East,Clinic,GHC Mathinanagar,"Mathinanagar, Kakeyankulam East, Mannar",-,8.85055,80.37164,PMN0012534.01.7,,GHC,null,,,null
4629,Northern,Mannar,Mullikulam,Clinic,GHC Mullikulam,"Mullikulam, Mannar",-,8.89485,80.28955,PMN0012534.01.8,,GHC,null,,,null
4630,Northern,Mannar,Matha Gramam,Clinic,GHC Mathakiramam,"Matha Gramam, Periya Kunchu Kulam, Mannar.                (No function for Repaire)",-,8.70526,80.16248,PMN0012534.01.9,,GHC,null,,,null
4724,Southern,Matara,120-Gangodagama,Divisional Hospital,Divisional Hospital-Gangodagama,"Gangdagama, Hakmana.",,6.077332177,80.67696109,PMR0012914,,Divisional Hospital,null,,,null
4725,Southern,Matara,115-Kebiliyapola South,Clinic,Clinic center-Kembiliyapala,"Kembiliyapola South, Hakmana.",,6.087448354,80.65876807,PMR0012831.01.59,,Clinic,null,,,null
4726,Southern,Matara,283-Wepathaira North,Clinic,Clinic center-Wepathira,"Wepathaira West, Hakmana",,6.097604862,80.65257786,PMR0012831.01.60,,Clinic,null,,,null
4727,Southern,Matara,280C-Denagama North,Clinic,Clinic center-Denagama,"Denagama, Hakmana.",,6.115169423,80.63940667,PMR0012831.01.61,,Clinic,null,,,null
4728,Southern,Matara,281Meeella,Clinic,Clinic center-Mee-Ella,"Mee-Ella, Hakmana.",,6.117033347,80.67170618,PMR0012831.01.62,,Clinic,null,,,null
4729,Southern,Matara,282A-Panawela East,Clinic,Clinic center-Pananwela,"Pananwela, Hakmana.",,6.112996386,80.68091912,PMR0012831.01.63,,Clinic,null,,,null
4730,Southern,Matara,295-Kongala East,MOH Office,MOH-Hakmana,Hakmana.,,6.081336612,80.64148843,PMR0013250,,MOH,null,,,null
4731,Southern,Matara,295-Kongala East,Clinic,Clinic center-Hakmana,Hakmana.,,6.081336612,80.64148843,PMR0012831.01.64,,Clinic,null,,,null
4732,Southern,Matara,295-Kongala East,Clinic,Clinic center-Beruwewela,"Beruwewela, Hakmana",,6.081504977,80.64156275,PMR0012831.01.65,,Clinic,null,,,null
4733,Southern,Matara,295-Kongala East,PMCU,Central Despensary-Hakmana,"Beruwewela, Hakmana",,6.080785416,80.64250545,,,Dispensary,null,,,null
4734,Southern,Matara,297E-Narawelpita East,Clinic,Clinic center-Sapugasara / Narawelpita north,"Narwelpita, Hakmana.",,6.103627473,80.630902,PMR0012831.01.66,,Clinic,null,,,null
4735,Southern,Matara,297D-Narawelpita West,Divisional Hospital,Divisional Hospital-Narawelpia/ Ellewela,"Ellewela, Hakmana",,6.09058131,80.61617507,PMR0012930,,,,false,false,null
4736,Southern,Matara,325C-Kirinda Mangin Ihala East,MOH Office,MOH- Kirinda puhulwella,Kirinda Puhulwella.,,6.046770827,80.63211762,PMR0013276,,MOH,null,,,null
4737,Southern,Matara,325C-Kirinda Mangin Ihala East,Clinic,Clinic center-Kirinda puhulwella,Kirinda Puhulwella.,,6.046407437,80.63222757,PMR0012831.01.82,,Clinic,null,,,null
4738,Southern,Matara,325C-Kirinda Mangin Ihala East,PMCU,Central Despensary- Kirinda Puhulwella,Kirinda Puhulwella.,,6.046328872,80.63244499,,,Dispensary,null,,,null
4739,Southern,Matara,325A-Hettiyawala East,Clinic,Clinic center-Hettiyawala,"Hettiyawala, Kirinda Puhulwella.",,6.057886083,80.65393454,PMR0012831.01.83,,Clinic,null,,,null
4740,Southern,Matara,290-Karathota,Clinic,Clinic center-Karathota,"Karatota, Kirinda Puhulwella.",,6.061605804,80.67669095,PMR0012831.01.84,,Clinic,null,,,null
4741,Southern,Matara,326C-Malwathugoda,Clinic,Clinic center-Malwathugoda,"Malwathugoda, Kirinda Puhulwella.",,6.055492143,80.61590477,PMR0012831.01.85,,Clinic,null,,,null
4742,Southern,Matara,325B-Kirinda Mangin Ihala South,Clinic,Clinic center-Wathukolakanda,"Wathukolakanda, Kirinda Puhulwella.",,6.033352666,80.62425522,PMR0012831.01.86,,Clinic,null,,,null
4743,Southern,Matara,327B-Walakanda East,Clinic,Clinic center-Walakanda,"Walakanda South, Kirinda Puhulwella.",,6.027267825,80.65483662,PMR0012831.01.87,,Clinic,null,,,null
4744,Southern,Matara,334-Yatiyana,PMCU,Central Despensary-Yatiyana,"Yatiyana, thihagoda.",,6.022236374,80.5985536,,,,,false,false,null
4745,Southern,Matara,334-Yatiyana,Clinic,Clinic center-Yatiyana,"Yatiyana, thihagoda.",,6.022286188,80.59858471,PMR0012831.01.160,,Clinic,null,,,null
4746,Southern,Matara,334C-Komangoda 2,Clinic,Clinic center-Komangoda,"Komangoda, Thihagoda.",,6.01961489,80.57825893,PMR0012831.01.161,,Clinic,null,,,null
4747,Southern,Matara,335B-Thihagoda East,Clinic,Clinic center-Thihagoda,Thihagoda.,,6.015231555,80.567988,PMR0012831.01.162,,Clinic,null,,,null
4748,Southern,Matara,347A-Kithalagama East 2,Clinic,Clinic center-Kithalagama East,"Kithalagama East, Thihagoda.",,6.011137401,80.55711659,PMR0012831.01.163,,Clinic,null,,,null
4749,Southern,Matara,349A-Narangala,Clinic,Clinic center-Wellathota,"Wellethota, Thihagoda.",,6.024214365,80.53512427,PMR0012831.01.164,,Clinic,null,,,null
4750,Southern,Matara,340-Palatuwa,Clinic,Clinic center-Palatuwa,"Palatuwa, Thihagoda.",,5.989009679,80.52043587,PMR0012831.01.165,,Clinic,null,,,null
4751,Southern,Matara,341-Attudawa,Clinic,Clinic center-Attudawa,"Attudawa, Thihgoda.",,6.003501837,80.53578408,PMR0012831.01.166,,Clinic,null,,,null
4752,Southern,Matara,419-Part of Godagama,Clinic,Clinic center-Galbada,"Galbada, Thihagoda.",,5.997837528,80.58390775,PMR0012831.01.167,,Clinic,null,,,null
4753,Southern,Matara,336B-Naimbala 2,MOH Office,MOH-Thihagoda,Thihagoda.,,5.996639066,80.55662566,PMR0013342,,MOH,null,,,null
4754,Southern,Matara,336B-Naimbala 2,Clinic,Bandattara clinic,"Bandattara, Thihagoda.",,5.996628058,80.55661047,PMR0012831.01.168,,Clinic,null,,,null
4755,Southern,Matara,438A-Thalalla Central,Rural hospital,Rural hospital-Thalalla,Thalalla.,,5.948424763,80.6139895,,,Rural hospital,null,,,null
4756,Southern,Matara,438A-Thalalla Central,Clinic,Clinic center-Thalalla,Thalalla.,,5.948320741,80.61386766,PMR0012831.01.39,,Clinic,null,,,null
4757,Southern,Matara,436-Kapugama East,Clinic,Clinic center-Gandara,"Gandara, Devinuwara.",,5.936739644,80.60788008,PMR0012831.01.40,,Clinic,null,,,null
4758,Southern,Matara,436C-Kapugama Central,PMCU,Central Despensary-Pallawela,"Kapugama, Devinuwara.",,5.941571117,80.59662794,,,Dispensary,null,,,null
4759,Southern,Matara,436C-Kapugama Central,Clinic,Clinic center-Pallawela,"Kapugama, Devinuwara.",,5.941516297,80.59665369,PMR0012831.01.41,,Clinic,null,,,null
4760,Southern,Matara,436C-Kapugama Central,PMCU,PMCU-Pallawela,"Kapugama, Devinuwara.",,5.941571117,80.59662794,,,PMCU,null,,,null
4761,Southern,Matara,433C-Devinuwara,MOH Office,MOH Dewinuwara,Devinuwara.,,5.925801826,80.58661821,PMR0013235,,MOH,null,,,null
4762,Southern,Matara,433C-Devinuwara,Clinic,Clinic center-Devinuwara,Devinuwara.,,5.925894214,80.58652509,PMR0012831.01.42,,,,false,false,null
4763,Southern,Matara,433C-Devinuwara,PMCU,Central Despensary-Dewinuwara,Devinuwara.,,5.925467535,80.58618843,,,Dispensary,null,,,null
4764,Southern,Matara,444C-Pathegama Central,Clinic,Clinic center-Pathegama,Pahegama.,,5.955680942,80.64076512,PMR0012831.01.43,,Clinic,null,,,null
4765,Southern,Matara,448-Uda Aparekka,Clinic,Clinic center-PahalaAparekka,"Pahala aparekka, Devinuwara.",,5.997578092,80.60558509,PMR0012831.01.44,,Clinic,null,,,null
4766,Southern,Matara,448-Uda Aparekka,Clinic,Clinic center-Uda aparekka,"Uda aprekka, Devinuwara.",,6.00625861,80.61444919,PMR0012831.01.45,,Clinic,null,,,null
4767,Southern,Matara,446A-Deeyagaha East,Clinic,Clinic center-Deeyagaha,"Aparekka-Maara rad,Deeyagaha.",,5.994576947,80.58551691,PMR0012831.01.123,,Clinic,null,,,null
4768,Southern,Matara,426C-Makavita,Clinic,Clinic center-Makaavita,"Weherahena road, Makaavita.",,5.958593823,80.57798077,PMR0012831.01.124,,Clinic,null,,,null
4769,Southern,Matara,427-Navimana South,Clinic,Clinic center-Nawimana,"Sapugasara road, Nawimana.",,5.963006929,80.56588772,PMR0012831.01.125,,Clinic,null,,,null
4770,Southern,Matara,439-Thalalla North,MOH Office,"MOH-Matara Pradeshiya sabha,Kekanadura","Yatiyana road, Kekanadura.",,5.963798586,80.60200944,PMR0013300,,MOH,null,,,null
4771,Southern,Matara,439-Thalalla North,Clinic,Clinic center-Kekanadura,"Yatiyana road, Kekanadura.",,5.963798586,80.60200944,PMR0012831.01.126,,Clinic,null,,,null
4772,Southern,Matara,439-Thalalla North,PMCU,Central Despensary-Kekanadura,"Yatiyana road, Kekanadura.",,5.963857681,80.6019499,,,Dispensary,null,,,null
4773,Southern,Matara,426B-Part of Veherahena,Clinic,Clinic center-Kumbalgama,"Yatiyana road, Kumbalgama.",,5.947531141,80.5806636,PMR0012831.01.127,,Clinic,null,,,null
4774,Southern,Matara,423A-Part of Wewahamandoowa,Clinic,Clinic center-Kanaththagoda,"Deli Dias Abeygunawardena Mw, Kanahhagoda North.",,5.957348264,80.51018138,PMR0012831.01.128,,Clinic,null,,,null
4775,Southern,Matara,419-Part of Godagama,Clinic,Clinic center-Godagama,"Godagama, Maara.",,5.966671358,80.52065687,PMR0012831.01.129,,Clinic,null,,,null
4776,Southern,Matara,416B-Kotuwegoda South,Clinic,Clinic center-Kotuwegoda,"Beach road, Kotuwegoda.",,5.944090881,80.55294037,PMR0012831.01.115,,Clinic,null,,,null
4777,Southern,Matara,417H-Weragampita,Clinic,Clinic center-Weragampita / Uyanwatta,"Weragampita, Maara.",,5.959465805,80.55249981,PMR0012831.01.116,,Clinic,null,,,null
4778,Southern,Matara,420D-Sudarshi Place,Clinic,Clinic center-Disamulanegewatta,"Kumaradasa mawaha, Disamulanegewatta.",,5.957076162,80.54063339,PMR0012831.01.117,,Clinic,null,,,null
4779,Southern,Matara,417F-Kadeweediya West,MOH Office,MOH-Matara Municipal Council,"Bathutha road, Matara.",,5.951749702,80.53854465,PMR0013292,,MOH,null,,,null
4780,Southern,Matara,417F-Kadeweediya West,Clinic,Clinic center-Kadaveediya /Matara,"Bathutha road, Matara.",,5.951745596,80.53854162,PMR0012831.01.118,,Clinic,null,,,null
